"","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","Abrocomidae","Anomaluridae","Aplodontiidae","Bathyergidae","Calomyscidae","Capromyidae","Castoridae","Caviidae","Chinchillidae","Cricetidae","Ctenodactylidae","Ctenomyidae","Cuniculidae","Dasyproctidae","Dinomyidae","Dipodidae","Echimyidae","Erethizontidae","Geomyidae","Gliridae","Heptaxodontidae","Heteromyidae","Hystricidae","Muridae","Myocastoridae","Nesomyidae","Octodontidae","Pedetidae","Petromuridae","Platacanthomyidae","Sciuridae","Spalacidae","Thryonomyidae","MammRich","SpeciesDensity"
"43","Aepeomys_lugens",0,0,0,"Rodentia","Aepeomys","lugens",NA,3.61091791264422,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.334424799266,9.49,1.39,5.44,-69.76,-76.35,-73.05,2,4.34769395559338,5,0.09,104.03,191.5,1406.36,1535.31,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,-2.59409854242987
"44","Aepeomys_reigi",0,0,0,"Rodentia","Aepeomys","reigi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,NA
"45","Aeretes_melanopterus",0,0,0,"Rodentia","Aeretes","melanopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2995921356845,40.21,30.62,35.41,116.38,101.59,108.99,6,4.86452994143528,10,0.06,65.15,75.27,662.48,826.29,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174,-2.66680126400256
"46","Aeromys_tephromelas",0,0,0,"Rodentia","Aeromys","tephromelas",1,7.07918439460967,378.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971;2152;2655;2844",NA,NA,NA,NA,12.5545399386664,7.03,-1.85,2.59,117.88,98,107.94,2,4.57933942595357,4,0.17,239.02,246.03,1675.18,1753.56,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,-2.92473751732547
"47","Aeromys_thomasi",0,0,0,"Rodentia","Aeromys","thomasi",1,7.26556258156076,340.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2152;2655",NA,NA,NA,NA,11.7168580619153,6.49,-1.08,2.7,117.84,110.02,113.93,1,2.97501923195645,2,0.2,285.05,243.11,1689.44,1711.46,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,228,-2.73063195453299
"48","Aethomys_bocagei",0,0,0,"Rodentia","Aethomys","bocagei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8047265675579,-7.75,-13,-10.38,15.86,12.98,14.42,5,3.73217837850908,5,0.15,82.98,217.57,971.52,1543.16,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,-2.8024451533694
"49","Aethomys_chrysophilus",0,0,0,"Rodentia","Aethomys","chrysophilus",NA,4.39259558602312,141.52,11.25,138,NA,NA,NA,NA,3.26461371654205,NA,NA,NA,NA,3.09,NA,NA,NA,4.19237830249347,NA,4.56486888921457,NA,NA,NA,NA,24.88,30.99,NA,"456;475;730;1244;1297;1798;2655;3054",NA,NA,NA,NA,15.5217991666341,-0.06,-33.43,-16.74,40.84,11.71,26.27,0,3.34603697048488,1,0.14,66.56,210.53,756.84,1442.8,3.55534806148941,NA,6.99548532731377,NA,NA,0.64640372622307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,477,-4.06251334823955
"50","Aethomys_hindei",0,0,0,"Rodentia","Aethomys","hindei",NA,4.94627453493587,NA,NA,NA,NA,NA,NA,NA,3.2051824977362,NA,0.00061,-7.15878403378588,NA,2.05,NA,NA,NA,7.69232783051123,NA,4.07940011483628,NA,NA,NA,NA,NA,NA,NA,"456;730;1297;2175;2655",NA,NA,NA,NA,14.6081321087674,10.07,-4.58,2.74,40.54,11.65,26.09,0,3.4141136069287,1,0.09,101.33,242.37,1118.11,1603,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,531,-3.61913664466994
"51","Aethomys_ineptus",0,0,0,"Rodentia","Aethomys","ineptus",NA,4.89155141270682,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456;608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,217,NA
"52","Aethomys_kaiseri",0,0,0,"Rodentia","Aethomys","kaiseri",NA,4.49969855304586,NA,NA,NA,NA,NA,NA,NA,3.29583686600433,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,39.52,NA,"1297;2655",NA,NA,NA,NA,14.8277053260024,-0.54,-17.04,-8.79,36.88,16.11,26.49,1,3.3083508312958,2,0.2,97,218.7,948.67,1485.93,1.79175946922805,NA,6.48932676518884,NA,NA,0.784617292632875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,487,-3.75206164115568
"53","Aethomys_nyikae",0,0,0,"Rodentia","Aethomys","nyikae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,14.1821087937768,-6.9,-19.85,-13.37,35.41,16.48,25.94,1,2.88088243187505,2,0.18,100.31,221.21,910.84,1451.97,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,278,-3.71516679497075
"54","Aethomys_silindensis",0,0,0,"Rodentia","Aethomys","silindensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.254080380917,-17.4,-21.31,-19.36,34.43,31.74,33.09,5,3.37656310070379,5,0.2,89,220.69,932.92,1411.12,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,-2.65205656142035
"55","Aethomys_stannarius",0,0,0,"Rodentia","Aethomys","stannarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5620772698549,12.57,7.47,10.02,13.87,7.55,10.71,5,4.38402463733655,8,0.12,88.53,258.7,842.93,1658.52,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,-3.3033524951572
"56","Aethomys_thomasi",0,0,0,"Rodentia","Aethomys","thomasi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1498194924063,-9.48,-15.65,-12.57,18,13.42,15.71,1,2.85474458025301,1,0.13,98.49,201.86,923.19,1345.29,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179,-3.02374653069273
"57","Akodon_aerosus",0,0,0,"Rodentia","Akodon","aerosus",NA,4.094177881665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.9879135262694,-1.49,-16.2,-8.85,-67.65,-78.17,-72.91,1,2.40604380136228,1,0.11,200.29,194.43,1341.01,1442.62,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,-2.60858950806666
"58","Akodon_affinis",0,0,0,"Rodentia","Akodon","affinis",2,3.2144661163795,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,"2151;2655",NA,NA,NA,NA,10.9174456837883,10.29,0.89,5.59,-75.01,-77.82,-76.41,7,4.63327161609897,11,0.11,202.1,210.03,1499.05,1626.2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,-2.32808665286647
"59","Akodon_albiventer",0,0,0,"Rodentia","Akodon","albiventer",3,3.2561716096119,NA,NA,NA,46.5,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"890;1822;2655",NA,NA,NA,NA,12.9618570095803,-15.25,-26.78,-21.02,-64.2,-71.33,-67.76,0,2.65042108826557,0,0.06,43.02,31.73,511.33,1260.37,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,-3.30704367974579
"60","Akodon_aliquantulus",0,0,0,"Rodentia","Akodon","aliquantulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,NA
"61","Akodon_azarae",0,1,1,"Rodentia","Akodon","azarae",2,3.2296179214001,NA,NA,NA,39.95,23.5,4,NA,3.13549421592915,2,NA,NA,NA,4.59,1.25,NA,NA,8.94632925218657,NA,4.1250354095429,NA,NA,1,2,14.44,NA,NA,"730;890;896;1297;1822;1849;2034;2655",NA,NA,NA,NA,13.8843249121846,-20.62,-38.69,-29.65,-53.53,-67.94,-60.74,0,3.3603753871419,1,0.07,76.67,177.53,877.56,1078.08,4.9416424226093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,-3.69947192096445
"62","Akodon_bogotensis",0,0,0,"Rodentia","Akodon","bogotensis",NA,2.56417983068251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.6720510636276,10.03,2.08,6.06,-69.82,-75.42,-72.62,2,4.31428298258736,5,0.09,109.88,201.66,1394.45,1555.13,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,-2.60521438044053
"63","Akodon_boliviensis",0,0,0,"Rodentia","Akodon","boliviensis",2,3.31418600467253,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,4.86,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,"890;1297;2655",NA,NA,NA,NA,13.1810013872132,-12.06,-29.36,-20.71,-63.19,-75.04,-69.11,0,2.86562358820697,1,0.08,80.06,97.74,783.36,1337.88,2.63905732961526,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-3.28827352138505
"64","Akodon_budini",0,0,0,"Rodentia","Akodon","budini",NA,3.29212628660779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.91918716612883,-22.15,-24.75,-23.45,-65.46,-66.7,-66.08,0,1.54115907168081,0,0.15,40.9,-11.27,582.44,1257.52,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,-2.21093823820725
"65","Akodon_cursor",0,1,1,"Rodentia","Akodon","cursor",1,3.6848714327164,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6.09329885298925,NA,NA,NA,NA,1,2,NA,NA,NA,"730;890;905;2655",NA,NA,NA,NA,14.1872699986585,-15.07,-29.44,-22.26,-41.26,-61.47,-51.37,0,4.26955757977876,0,0.06,123.19,205.84,1156.24,1307.89,3.93182563272433,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-3.68433181896926
"66","Akodon_dayi",0,0,0,"Rodentia","Akodon","dayi",1,3.48093234968101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"905;2655",NA,NA,NA,NA,12.5808142500621,-10.54,-18.8,-14.67,-62.35,-68.85,-65.6,0,2.61447185414264,0,0.2,95.97,208.81,1245.51,1479.63,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,-2.9465823087018
"67","Akodon_dolores",0,0,0,"Rodentia","Akodon","dolores",NA,3.92177529687082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,11.1868871056411,-28.45,-33.78,-31.11,-63.04,-65.84,-64.44,2,3.08282698040492,2,0.09,55.24,161.5,677.35,1013.7,2.83321334405622,NA,NA,NA,NA,0.468347330412157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,-2.93932524727849
"68","Akodon_fumeus",0,0,0,"Rodentia","Akodon","fumeus",NA,3.12192429879175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.0801417812869,-13.25,-22.46,-17.86,-63.17,-70.47,-66.82,1,3.0248055210397,1,0.11,103.06,153.05,1030.19,1433.39,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,-2.74940926814861
"69","Akodon_iniscatus",0,0,0,"Rodentia","Akodon","iniscatus",NA,3.35689712276558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.8876953233783,-38.89,-50.2,-44.54,-64.95,-73.05,-69,0,1.11514159061932,0,0.13,21.27,90.68,278.4,587.96,1.94591014905531,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-3.72782324366257
"70","Akodon_juninensis",0,0,0,"Rodentia","Akodon","juninensis",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.0126330922268,-6.6,-14.2,-10.4,-72.91,-78.62,-75.76,3,3.06665661189069,4,0.08,99.24,127.23,961.38,1424.49,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,-2.87657615024237
"71","Akodon_kofordi",0,0,0,"Rodentia","Akodon","kofordi",NA,3.38405122282718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.96498473473747,-12.87,-14.52,-13.7,-69.08,-71.62,-70.35,1,2.06305806242931,1,0.05,333.69,89.47,1387.81,1429.91,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,-1.90613395567679
"72","Akodon_latebricola",0,0,0,"Rodentia","Akodon","latebricola",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.0419253393869,0.87,-4.69,-1.91,-77.48,-79.44,-78.46,2,3.91422058897163,4,0.11,153.63,164.19,1226.33,1404.97,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,-2.50988993547565
"73","Akodon_leucolimnaeus",0,0,0,"Rodentia","Akodon","leucolimnaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,NA
"74","Akodon_lindberghi",0,0,0,"Rodentia","Akodon","lindberghi",NA,3.27336401015227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,7.78352397134504,-13.9,-14.4,-14.15,-46.08,-46.57,-46.33,3,1.94448055624572,3,0.11,127.74,208.24,1072.25,1530,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,-1.03989739567671
"75","Akodon_lutescens",0,0,0,"Rodentia","Akodon","lutescens",NA,3.02965049175745,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"791;2655",NA,NA,NA,NA,12.67266311281,-13.39,-26.99,-20.19,-63.13,-70.85,-66.99,1,2.93651291389402,1,0.1,88.47,113.52,853.9,1367.5,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,-3.03828480946385
"76","Akodon_mimus",0,0,0,"Rodentia","Akodon","mimus",NA,3.1776370768516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.2481998647426,-13.45,-18.25,-15.85,-63.95,-70.34,-67.14,1,3.11129061418826,1,0.14,131.58,141.34,1160.37,1420.7,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,-2.504819890891
"77","Akodon_molinae",0,1,1,"Rodentia","Akodon","molinae",NA,3.49620448524049,NA,NA,91.25,NA,NA,NA,NA,3.13549421592915,1,NA,NA,30,3.77,NA,NA,NA,NA,NA,3.33470139037379,NA,NA,1,NA,26,NA,NA,"890;1297;2655",NA,3.9,NA,NA,11.843524559838,-33.7,-39.73,-36.71,-61.41,-68.77,-65.09,0,1.7509374747078,0,0.1,30.73,143.13,435.85,807.16,3.46573590279973,NA,NA,NA,NA,0.468347330412157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,-3.22976351023955
"78","Akodon_mollis",0,0,0,"Rodentia","Akodon","mollis",NA,3.4141136069287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.4749082832823,-1.48,-5.16,-3.32,-75.98,-81.01,-78.49,0,4.10065792427869,2,0.1,157.29,225.99,1112.01,1396.49,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,-2.42478077724226
"79","Akodon_montensis",0,1,1,"Rodentia","Akodon","montensis",NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1843",13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00733318523247,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,NA
"80","Akodon_mystax",0,0,0,"Rodentia","Akodon","mystax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,NA
"81","Akodon_neocenus",0,0,0,"Rodentia","Akodon","neocenus",NA,3.74691248536455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.2155878608744,-38.06,-40.72,-39.39,-61.97,-69.4,-65.68,0,1.62531126159039,0,0.13,24.08,140.94,338.65,765.03,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-3.32679987492857
"82","Akodon_oenos",0,0,0,"Rodentia","Akodon","oenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,NA
"83","Akodon_orophilus",0,0,0,"Rodentia","Akodon","orophilus",NA,3.66330520299451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,11.1989169392704,-4.58,-9.61,-7.09,-75.3,-78.6,-76.95,2,2.61080481666337,2,0.14,128.09,206.87,1227.84,1447.63,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,-2.53118937010237
