"","treename","traitname","studies","hPCR","competence","tip","gen","fam","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","MammRich","SpeciesDensity","ed_equal","cites"
"206","Megalomys_luciae","Megalomys_luciae",0,0,0,"Megalomys_luciae","Megalomys","CRICETIDAE","Megalomys_luciae",0,0,0,"Rodentia","Megalomys","luciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,4.71871200716685,0
"207","Megaoryzomys_curioi","Megaoryzomys_curioi",0,0,0,"Megaoryzomys_curioi","Megaoryzomys","CRICETIDAE","Megaoryzomys_curioi",0,0,0,"Rodentia","Megaoryzomys","curioi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,6.5195780059712,0
"208","Melanomys_caliginosus","Melanomys_caliginosus",0,0,0,"Melanomys_caliginosus","Melanomys","CRICETIDAE","Melanomys_caliginosus",0,0,0,"Rodentia","Melanomys","caliginosus",NA,3.71357206670431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,13.2974243565468,16.02,-3.57,6.22,-71.11,-86.62,-78.87,2,4.12325590571652,3,0.13,188.24,229.19,1363.12,1618.43,1.79175946922805,NA,NA,NA,NA,NA,515,-3.063190792533,1.61726430091634,9
"209","Melanomys_robustulus","Melanomys_robustulus",0,0,0,"Melanomys_robustulus","Melanomys","CRICETIDAE","Melanomys_robustulus",0,0,0,"Rodentia","Melanomys","robustulus",NA,3.97968165390196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.06399812681893,-3.38,-4.69,-4.04,-78.84,-79.55,-79.2,6,3.31636544614546,6,0.11,62.56,188.55,944.25,1442.22,0,NA,NA,NA,NA,NA,234,-1.56722851304873,1.61726430091634,0
"210","Melanomys_zunigae","Melanomys_zunigae",0,0,0,"Melanomys_zunigae","Melanomys","CRICETIDAE","Melanomys_zunigae",0,0,0,"Rodentia","Melanomys","zunigae",NA,3.97968165390196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.17734806198738,-8.82,-10.31,-9.56,-76.88,-77.95,-77.42,10,3.29583686600433,10,0.08,94.22,97.23,837.94,1450.3,0,NA,NA,NA,NA,NA,33,-2.46715768194874,2.82125902673269,0
"211","Microakodontomys_transitorius","Microakodontomys_transitorius",0,0,0,"Microakodontomys_transitorius","Microakodontomys","CRICETIDAE","Microakodontomys_transitorius",0,0,0,"Rodentia","Microakodontomys","transitorius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,139,NA,6.5195780059712,0
"212","Microryzomys_altissimus","Microryzomys_altissimus",0,0,0,"Microryzomys_altissimus","Microryzomys","CRICETIDAE","Microryzomys_altissimus",0,0,0,"Rodentia","Microryzomys","altissimus",NA,2.60194867021966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.4546119377918,5.83,-11.86,-3.01,-73.33,-79.54,-76.43,4,4.17807277775281,6,0.09,130.5,157.1,1176.49,1470.6,0,NA,NA,NA,NA,NA,371,-2.83959532921431,4.7249732264803,0
"213","Microryzomys_minutus","Microryzomys_minutus",0,0,0,"Microryzomys_minutus","Microryzomys","CRICETIDAE","Microryzomys_minutus",0,0,0,"Rodentia","Microryzomys","minutus",NA,2.60194867021966,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,13.3695798293271,11.15,-17.83,-3.34,-63.15,-80.25,-71.7,0,4.0573347365882,2,0.1,132.92,178.55,1245.33,1508,1.6094379124341,NA,NA,NA,NA,NA,608,-3.02243116596904,4.7249732264803,2
"214","Microtus_abbreviatus","Microtus_abbreviatus",0,0,0,"Microtus_abbreviatus","Microtus","CRICETIDAE","Microtus_abbreviatus",0,0,0,"Rodentia","Microtus","abbreviatus",NA,4.19056341996264,NA,11,NA,NA,NA,NA,NA,3.05729762921215,NA,NA,NA,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88,NA,NA,"1297;2394",NA,4.56,NA,NA,5.79283066482172,60.69,60.29,60.49,-172.21,-173.11,-172.66,0,0,0,NA,NA,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,0.527629900871339,3,-2.03867313761236,4.26682034422773,1
"215","Microtus_breweri","Microtus_breweri",0,0,0,"Microtus_breweri","Microtus","CRICETIDAE","Microtus_breweri",0,1,1,"Rodentia","Microtus","breweri",NA,NA,126.88,NA,NA,NA,NA,1,NA,3.04452243772342,2,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8.45,NA,NA,"1297;1332;2793;3112",61.7,NA,NA,NA,0.615185639090233,41.34,41.33,41.33,-70.3,-70.33,-70.31,55,4.02535169073515,55,0.14,NA,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,0.54282542695918,3,0.209949526316649,9.40469245076094,6
"216","Microtus_californicus","Microtus_californicus",1,1,0,"Microtus_californicus","Microtus","CRICETIDAE","Microtus_californicus",0,1,1,"Rodentia","Microtus","californicus",NA,4.05039267469292,138.8,10,NA,68.2,44,NA,NA,3.05305734017326,NA,6.67e-05,-9.67874527985822,NA,4.41,5,NA,NA,9.48244245423772,NA,3.17010566049877,NA,NA,NA,NA,17.36,18.89,NA,"213;730;1183;1284;1297;1332;1444;1573;1577;1682;1822;1949;2196;2655;3112",NA,NA,NA,NA,12.6378405813314,44.34,29.69,37.02,-115.04,-124.4,-119.72,0,4.65148108885134,1,0.08,43.86,111,343.33,1058.14,5.24174701505964,0.860577364,5.75914634146342,NA,NA,0.515873843711679,171,-3.25554831725305,7.52566300487637,62
"217","Microtus_canicaudus","Microtus_canicaudus",0,0,0,"Microtus_canicaudus","Microtus","CRICETIDAE","Microtus_canicaudus",0,0,0,"Rodentia","Microtus","canicaudus",NA,3.39886132186461,110.89,NA,NA,77.82,30.4,NA,NA,3.13418901670101,2,8.43e-05,-9.46523262160497,NA,4.62,NA,NA,NA,NA,NA,3.12104246451944,NA,NA,1,NA,18,11.64,NA,"407;786;1297;1949;2655;2934;3068",NA,NA,NA,NA,9.09251921059302,45.87,44.06,44.97,-122.3,-123.51,-122.91,6,4.6188758330442,6,0.09,106.39,97.54,483.9,688.68,3.91202300542815,0.555518235,4.8099173553719,NA,NA,0.383815365980431,80,-2.04574093276792,4.32011415707568,8
"218","Microtus_chrotorrhinus","Microtus_chrotorrhinus",0,0,0,"Microtus_chrotorrhinus","Microtus","CRICETIDAE","Microtus_chrotorrhinus",0,0,0,"Rodentia","Microtus","chrotorrhinus",3,3.66330520299451,107.5,NA,NA,NA,NA,1,NA,2.99573227355399,2,NA,NA,NA,3.58,2,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,"693;1297;1607;1831;2655",NA,NA,NA,NA,14.1402363602752,54.43,35.39,44.91,-55.61,-93.53,-74.57,0,3.01062088604774,0,0.01,71.3,32.29,523.61,542.71,3.61091791264422,NA,NA,NA,NA,NA,92,-4.17723879672969,5.7236728093633,6
"219","Microtus_guatemalensis","Microtus_guatemalensis",0,0,0,"Microtus_guatemalensis","Microtus","CRICETIDAE","Microtus_guatemalensis",0,0,0,"Rodentia","Microtus","guatemalensis",NA,3.7374314946961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.5013488529965,17.11,14.29,15.7,-89.66,-92.8,-91.23,25,4.86391251454216,27,0.12,96.96,198.28,1389.06,1651.69,1.38629436111989,NA,NA,NA,NA,NA,190,-2.2819242584446,5.34489331818165,0
"220","Microtus_longicaudus","Microtus_longicaudus",1,0,0,"Microtus_longicaudus","Microtus","CRICETIDAE","Microtus_longicaudus",0,0,0,"Rodentia","Microtus","longicaudus",1,3.80220813942094,119.41,NA,NA,71.82,30.2,4,NA,NA,NA,NA,NA,NA,4.73,1.9,NA,NA,7.09007683577609,NA,NA,NA,6,NA,1,NA,NA,NA,"1215;1297;1332;1822;1831;1949;2655;2659",NA,NA,NA,NA,15.206423698581,68.13,32.2,50.17,-102.61,-147.6,-125.11,0,2.27931646605469,0,0.09,43.04,21.49,336.58,638.89,3.76120011569356,NA,NA,NA,NA,NA,292,-4.13868305032815,6.68490141450137,7
"221","Microtus_mexicanus","Microtus_mexicanus",3,0,0,"Microtus_mexicanus","Microtus","CRICETIDAE","Microtus_mexicanus",0,0,0,"Rodentia","Microtus","mexicanus",NA,3.55191359904078,111.23,NA,NA,46.94,28.8,NA,NA,NA,NA,0.000876,-7.18746918178474,NA,2.33,NA,NA,NA,7.30227402703136,NA,NA,NA,NA,NA,NA,NA,NA,NA,"481;730;926;1297;1332;1351;1822;1949;2655",NA,NA,NA,NA,13.3154323565305,31.3,15.9,23.6,-95.85,-109.31,-102.58,1,4.32823021006821,2,0.08,58.45,169.49,751.43,1329.22,2.94443897916644,NA,NA,NA,NA,NA,390,-3.19175418957073,6.19471127535547,4
"222","Microtus_miurus","Microtus_miurus",0,0,0,"Microtus_miurus","Microtus","CRICETIDAE","Microtus_miurus",0,0,0,"Rodentia","Microtus","miurus",NA,3.71357206670431,119.36,NA,NA,NA,NA,NA,NA,3.04452243772342,NA,0.000871,-7.12964961089591,21,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215;1297;1332;2655",NA,4.67,NA,NA,14.1701488032397,70.88,58.39,64.64,-124.28,-168.12,-146.2,0,0.254642218373581,0,0.06,38.67,-91.63,205.45,216.08,2.56494935746154,NA,NA,NA,NA,0.444044795918076,67,-4.32794263029412,4.26682034422773,3
"223","Microtus_montanus","Microtus_montanus",2,1,0,"Microtus_montanus","Microtus","CRICETIDAE","Microtus_montanus",0,0,0,"Rodentia","Microtus","montanus",2,3.75770564504379,124.17,NA,NA,81.62,30.8,NA,NA,3.05069383162797,NA,0.000118,-9.10598035665194,22.25,5.54,4.76,NA,NA,8.05832730658096,NA,3.21526932927409,NA,NA,NA,NA,15,9.33,NA,"730;786;1215;1284;1297;1332;1444;1573;1811;1822;1831;1930;1949;2119;2120;2655;2919;3112",NA,NA,NA,NA,14.1898035928755,52.88,33.02,42.95,-104.01,-123.25,-113.63,0,2.22570404865809,0,0.09,31.01,59.59,353.61,830.13,5.52942908751142,0.759047535,2.39845758354756,NA,NA,0.589949601325708,231,-3.79894141978462,5.14374376857568,104
"224","Microtus_oaxacensis","Microtus_oaxacensis",0,0,0,"Microtus_oaxacensis","Microtus","CRICETIDAE","Microtus_oaxacensis",0,0,0,"Rodentia","Microtus","oaxacensis",NA,3.59786005572677,121.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"1023;1297;2655",NA,NA,NA,NA,7.37175341127596,17.96,17.5,17.73,-96.07,-96.46,-96.26,32,3.49650756146648,32,0.03,117,221,1023,1584,1.6094379124341,NA,NA,NA,NA,NA,137,-1.06479126131221,5.34489275168165,0
"225","Microtus_ochrogaster","Microtus_ochrogaster",1,0,0,"Microtus_ochrogaster","Microtus","CRICETIDAE","Microtus_ochrogaster",0,1,1,"Rodentia","Microtus","ochrogaster",1,3.74950407593037,121.87,8.25,NA,82.47,47.4,4,NA,3.06805293513362,2,0.000255,-8.0854107749907,26,3.87,4.07,NA,32.49,9.1039337537883,NA,3.58878283757565,2.75,6,1,2,21,15.14,NA,"652;730;784;786;960;1061;1102;1209;1211;1278;1297;1332;1490;1573;1822;1892;1932;1949;2005;2655;2703;2783;2964;3112",NA,NA,NA,NA,14.9893259051506,55.99,29.07,42.53,-80.93,-116.34,-98.63,0,3.22565280914722,0,0.02,53.29,82.89,612.3,753.87,7.07834157955767,0.749042319,5.14965986394558,NA,NA,0.468347330412157,180,-4.25450902295305,7.52566470427637,448
"226","Microtus_oeconomus","Microtus_oeconomus",0,0,0,"Microtus_oeconomus","Microtus","CRICETIDAE","Microtus_oeconomus",1,1,3,"Rodentia","Microtus","oeconomus",2,3.49953328238302,116.04,9,42,100.66,33.7,NA,NA,3.06851794327964,NA,0.00118,-6.50229017087397,23.15,5.62,3.5,21.6,NA,8.29053597440222,NA,3.80354652909206,NA,NA,NA,NA,20,15.6,NA,"412;543;730;1223;1297;1332;1444;1577;1666;1822;1949;2299;2655;2802;3012;3112",NA,NA,NA,NA,16.7760990686176,73.45,43.03,58.24,179.99,-179.99,-1e-04,0,2.51365606307399,0,-0.01,31.16,-55.31,274.56,320.89,5.82894561761021,0.967100964,6.66666666666667,0.0692283950617284,0.0648148148148148,0.369215857410143,321,-4.77926222095803,12.2168701015438,151
"227","Microtus_oregoni","Microtus_oregoni",0,0,0,"Microtus_oregoni","Microtus","CRICETIDAE","Microtus_oregoni",0,0,0,"Rodentia","Microtus","oregoni",NA,3.0130809118886,99.22,10.77,NA,NA,NA,2,NA,3.17094529111065,2,0.000534,-7.31722840848784,38.75,3.32,4.8,15,NA,6.31300442027838,NA,3.53310245254209,NA,NA,1,1,13.91,NA,NA,"546;694;1057;1297;1332;1444;2655",NA,NA,NA,NA,12.239906858272,49.37,39.15,44.26,-120.15,-124.73,-122.44,0,3.84438635671233,1,0.08,91.61,73.96,430.73,730.88,3.40119738166216,0.893814908,NA,0.0760666666666667,NA,0.227886704613674,128,-3.20851403790942,6.68490141450137,9
"228","Microtus_pennsylvanicus","Microtus_pennsylvanicus",6,0,1,"Microtus_pennsylvanicus","Microtus","CRICETIDAE","Microtus_pennsylvanicus",1,1,2,"Rodentia","Microtus","pennsylvanicus",2,3.75020970926554,117.93,8,45,105.57,58.1,5,NA,3.05588619637374,NA,0.000277,-8.27033311348471,21.19,5.16,2.7,11,NA,7.83912376802264,NA,3.45757771509826,NA,NA,NA,2,12.92,13.14,NA,"72;142;184;293;373;412;693;730;786;810;1061;1099;1100;1116;1124;1230;1234;1266;1297;1332;1444;1519;1573;1790;1822;1831;1849;1949;1955;22442245;2341;2410;2481;2655;2837;2979;3094;3112",NA,NA,NA,NA,16.2970488119046,70.25,32.64,51.44,-55.61,-160.96,-108.29,0,2.91506437048654,0,0.03,49.44,0.62,407.5,489.46,7.07242190053737,0.633913448,5.475,0.0961818181818182,0.136363636363636,0.380211241711606,274,-4.63996780749774,5.14374376857568,257
"229","Microtus_pinetorum","Microtus_pinetorum",0,0,0,"Microtus_pinetorum","Microtus","CRICETIDAE","Microtus_pinetorum",0,0,0,"Rodentia","Microtus","pinetorum",2,3.2561716096119,99.05,10.5,NA,55.93,24.5,5,NA,3.1776370768516,2,0.00105,-6.65311306060856,26.05,2.47,2.5,33.6,NA,7.28619171470238,NA,4.31508522892,NA,4,1,1,20.08,9.55,NA,"254;543;1116;1123;1231;1297;1332;1573;1777;1804;1822;1849;1933;1949;2029;2554;2655;2658;3112;3128",NA,NA,NA,NA,14.8281816749505,45.78,29.06,37.42,-69.98,-99.84,-84.91,1,4.27137436457029,5,0.04,87.16,135.34,836.77,931.58,4.85981240436167,0.356502971,3.94628099173554,0.0742261904761905,NA,0.383815365980431,132,-4.31922354688408,5.07483362018165,37
"230","Microtus_quasiater","Microtus_quasiater",0,0,0,"Microtus_quasiater","Microtus","CRICETIDAE","Microtus_quasiater",0,0,0,"Rodentia","Microtus","quasiater",NA,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,10.7606923906444,21.6,17.91,19.76,-96.44,-99.51,-97.98,22,4.94278462718808,27,0.08,102.42,202.85,1080.26,1413.04,1.6094379124341,NA,NA,NA,NA,NA,198,-2.37664413645364,5.07483362018165,0
"231","Microtus_richardsoni","Microtus_richardsoni",0,0,0,"Microtus_richardsoni","Microtus","CRICETIDAE","Microtus_richardsoni",0,0,0,"Rodentia","Microtus","richardsoni",NA,4.44851637594271,154.66,12,NA,128.11,65.7,2,NA,3.10413814739778,2,0.000285,-8.27817629094574,NA,5.93,2,18,NA,6.42971947803914,NA,NA,NA,8,1,1,NA,NA,NA,"85;486;543;1297;1476;1573;1822;1830;1831;1949;2655",NA,NA,NA,NA,13.6648614670793,54.01,37.94,45.98,-106.84,-123.59,-115.22,0,2.52812576890798,0,0.09,43.56,34.99,373.89,703.51,2.39789527279837,0.634739296,NA,NA,NA,0.738780558484369,169,-3.70668722651123,7.42789233825318,1
"232","Microtus_townsendii","Microtus_townsendii",0,0,0,"Microtus_townsendii","Microtus","CRICETIDAE","Microtus_townsendii",0,0,0,"Rodentia","Microtus","townsendii",2,3.95162826002051,138.02,NA,NA,90.41,52.2,2,NA,3.14415227867226,3,0.000577,-7.38902210050658,NA,5.06,NA,NA,NA,10.4443264383679,NA,3.93749580140118,NA,NA,1,1,15.44,NA,NA,"411;412;685;730;1297;1332;1822;1851;2655;3112",NA,NA,NA,NA,12.2740123292762,50.87,40.25,45.56,-120.7,-128.43,-124.56,0,3.81418964507938,1,0.08,108.76,72.85,444.79,701.37,5.03695260241363,NA,NA,NA,NA,NA,126,-3.23016528029958,4.32011415707568,9
"233","Microtus_transcaspicus","Microtus_transcaspicus",0,0,0,"Microtus_transcaspicus","Microtus","CRICETIDAE","Microtus_transcaspicus",0,0,0,"Rodentia","Microtus","transcaspicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,12.1347101472654,38.72,28.34,33.53,60.19,53.3,56.75,2,3.11839228628988,2,0.09,31.29,129.44,329.37,1044.59,2.39789527279837,NA,NA,NA,NA,0.445604203273598,72,-3.41270516002151,9.40469279126094,2
"234","Microtus_umbrosus","Microtus_umbrosus",0,0,0,"Microtus_umbrosus","Microtus","CRICETIDAE","Microtus_umbrosus",0,0,0,"Rodentia","Microtus","umbrosus",NA,3.7374314946961,118.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"1024;2655",NA,NA,NA,NA,7.89481011278806,17.25,16.73,16.99,-95.87,-96.42,-96.15,12,3.06758771065442,12,0.02,95.73,181.24,1042.25,1640.52,1.09861228866811,NA,NA,NA,NA,NA,153,-1.24398103684024,5.7236728093633,0
"235","Microtus_xanthognathus","Microtus_xanthognathus",0,0,0,"Microtus_xanthognathus","Microtus","CRICETIDAE","Microtus_xanthognathus",0,0,0,"Rodentia","Microtus","xanthognathus",NA,4.52882895273137,156.36,NA,NA,98.64,68.5,3,NA,NA,NA,0.00102,-6.64539101451465,NA,8.1,2,NA,NA,6.90775527898214,NA,NA,NA,NA,NA,1,30.41,NA,NA,"669;825;1297;1332;1822;1831;1949;2655",NA,NA,NA,NA,14.6288452455654,70.57,52.33,61.45,-91.52,-157.04,-124.28,0,0.182321556793955,0,0.04,26.08,-69.81,252.27,298.53,2.70805020110221,NA,NA,NA,NA,0.54282542695918,85,-4.4238078410514,7.78690044132637,4
"236","Mindomys_hammondi","Oryzomys_hammondi",0,0,0,"Mindomys_hammondi","Mindomys","CRICETIDAE","Oryzomys_hammondi",0,0,0,"Rodentia","Oryzomys","hammondi",NA,4.1026433650368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10.128111607364,1.09,-1.54,-0.22,-77.83,-79.38,-78.6,9,4.32479468871875,9,0.11,133.52,188.87,1336.18,1462.46,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,4.4930475594478,0
"237","Mus_musculus","Mus_musculus",19,1,0,"Mus_musculus","Mus","MURIDAE","Mus_musculus",1,1,11,"Rodentia","Mus","musculus",NA,2.96010509591084,NA,NA,139.5,56.76,35.7,1,NA,2.97552956623647,2,0.000516,-7.39064153405889,NA,5.54,4.5,72,21.99,8.51349235174922,NA,4.16991574906917,NA,10,2,3,21.5,10,NA,"71;452;456;543;580;786;836;1297;1577;1594;1849;2034;2151;2329;2399;2531;2637;2655;2803;2978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.60116662519242,1.111164969,9.43396226415094,0.0299583333333333,0.0645833333333333,0.0253058652647703,4209,NA,37.1060846513,1701587
"238","Myodes_californicus","Myodes_californicus",0,0,0,"Myodes_californicus","Myodes","CRICETIDAE","Myodes_californicus",0,0,0,"Rodentia","Myodes","californicus",NA,2.90690105984738,98.67,NA,NA,61.12,18.3,NA,NA,2.89037175789616,NA,0.00125,-6.75075153017247,NA,3.1,3.85,NA,NA,6.07309061598793,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45;1297;1332;1444;1573;1822;1949;2655;2791",NA,NA,NA,NA,12.2085613960199,46.22,37.89,42.06,-120.59,-124.56,-122.57,0,3.34885090128995,1,0.07,71.63,87.01,402.33,824.37,1.6094379124341,NA,NA,NA,NA,NA,125,-3.20520083326045,6.77771578896875,1
"239","Myodes_gapperi","Myodes_gapperi",0,0,0,"Myodes_gapperi","Myodes","CRICETIDAE","Myodes_gapperi",0,1,1,"Rodentia","Myodes","gapperi",1,2.9871959425317,101.13,13.5,NA,54.72,22.65,6,NA,2.89037175789616,NA,0.000463,-7.49834587121699,17,5.37,2.4,20,30,7.07868721964862,NA,4.54743513533685,1,NA,NA,2,30.87,10.37,NA,"226;693;730;1020;1027;1029;1116;1297;1332;1444;1822;1831;1849;1931;1949;2000;2655;2714;2943;3094",NA,NA,NA,NA,15.9391751229039,62.43,32.84,47.63,-55.61,-132.72,-94.16,0,2.95647155960069,0,0.04,49.93,12.35,415.04,522.57,3.73766961828337,0.82864157,6.95973154362416,0.157316666666667,NA,0.173186268412274,265,-4.49904992802995,10.7205086625375,22
"240","Myodes_rutilus","Myodes_rutilus",0,0,0,"Myodes_rutilus","Myodes","CRICETIDAE","Myodes_rutilus",1,1,2,"Rodentia","Myodes","rutilus",NA,2.99272776453369,109.07,10.5,NA,62.87,21.5,4,NA,3.17722014959937,NA,NA,NA,20.5,5.6,4.2,NA,NA,8.31251559012933,NA,NA,NA,NA,NA,2,NA,NA,NA,"412;730;1027;1297;1332;1362;1444;1822;1849;1949;2067;2655;2994;3012;3137",NA,NA,NA,NA,16.8493709701447,73.8,37.67,55.73,179.83,-171.84,3.99,0,2.46894663020927,0,-0.01,31.84,-66.16,278.61,319.19,3.17805383034795,NA,NA,NA,NA,0.255272505103306,298,-4.84337257179843,6.77771578896875,24
"241","Neacomys_dubosti","Neacomys_dubosti",0,0,0,"Neacomys_dubosti","Neacomys","CRICETIDAE","Neacomys_dubosti",0,0,0,"Rodentia","Neacomys","dubosti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,212,NA,7.9563145022303,0
"242","Neacomys_guianae","Neacomys_guianae",0,0,0,"Neacomys_guianae","Neacomys","CRICETIDAE","Neacomys_guianae",0,0,0,"Rodentia","Neacomys","guianae",NA,2.76443053453832,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.31236616795554,NA,NA,1,NA,1,2,NA,NA,NA,"730;905;2151;2655",NA,NA,NA,NA,13.1030126539842,6.89,-1.13,2.88,-49.87,-60.05,-54.96,0,1.49065437644413,0,0.08,175.32,253.12,1478.99,1713.65,0.693147180559945,NA,NA,NA,NA,NA,254,-3.28573237531389,3.88901779480758,0
"243","Neacomys_minutus","Neacomys_minutus",0,0,0,"Neacomys_minutus","Neacomys","CRICETIDAE","Neacomys_minutus",0,0,0,"Rodentia","Neacomys","minutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,225,NA,7.3095348499606,0
"244","Neacomys_musseri","Neacomys_musseri",0,0,0,"Neacomys_musseri","Neacomys","CRICETIDAE","Neacomys_musseri",0,0,0,"Rodentia","Neacomys","musseri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,294,NA,5.87064190661515,1
